account_id,customer_id,account_no,iban,account_type,account_currency,branch_code,branch_name,branch_city,swift_bic,account_open_date,account_status,opening_balance,current_balance,credit_limit,current_debt_amount
A000854,C000854,400-2142838-21,TR28532709640579535797453069,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2018-08-09,ACTIVE,167849,3631935,131416,269695
A000855,C000855,496-3234343-87,TR35290153104620238067043548,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2020-04-19,ACTIVE,131864,5933691,310911,316440
A000856,C000856,337-1220075-83,TR67708055080327652119838696,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2024-02-21,ACTIVE,189788,7529577,540272,1241473
A000857,C000857,712-4125592-61,TR36501471562352566851472854,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2023-01-27,ACTIVE,240740,7452802,395304,256044
A000858,C000858,210-9631841-45,TR80961012920248408278173905,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2020-07-18,ACTIVE,25135,5057739,285877,283158
A000859,C000859,602-8934242-58,TR63751962607794480474271883,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2023-12-23,ACTIVE,47244,3343907,76265,32501
A000860,C000860,918-5642339-16,TR71290836468878692508076417,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2021-06-30,ACTIVE,177167,3265308,185871,352920
A000861,C000861,843-1130231-24,TR45326548966369842873118817,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2024-06-06,ACTIVE,295530,11771735,179896,280066
A000862,C000862,385-1646527-62,TR79498203285524071316285805,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2023-11-23,ACTIVE,50256,4900653,130701,210865
A000863,C000863,695-2486361-90,TR47094367882583606031783074,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2024-09-09,ACTIVE,448112,10150434,1078630,350910
A000864,C000864,426-2122617-90,TR62267561670097031557034120,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,YAPITRIS,2024-11-19,ACTIVE,202502,1763877,705783,302021
A000865,C000865,678-7088002-60,TR22448300310505647529859801,Vadeli,USD,TR-002,Istanbul Kadikoy Subesi,Istanbul,AKBKTRIS,2019-10-08,ACTIVE,176231,40690627,271235,121684
A000866,C000866,175-1183651-22,TR56040560292876993588132550,Vadeli,EUR,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2024-08-04,ACTIVE,170720,33419392,353931,217392
A000867,C000867,190-4767191-99,TR90712280801067406232347582,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TRHBTR2A,2023-09-10,ACTIVE,129339,5675323,343160,635451
A000868,C000868,315-1031494-34,TR44963842667706238977352590,Vadesiz,USD,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2020-04-26,ACTIVE,151008,71469936,268597,680663
A000869,C000869,155-6448491-65,TR16164361785311685363040591,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2018-10-23,ACTIVE,581441,15469171,363808,376852
A000870,C000870,594-2539879-71,TR73904679432076730371331245,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2021-10-20,ACTIVE,211583,11439867,408689,666759
A000871,C000871,790-9231929-74,TR60265348915074919979279972,Vadesiz,EUR,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2019-05-08,ACTIVE,56250,9848078,133861,30541
A000872,C000872,933-4185953-95,TR90819811232297604449110095,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2023-03-22,ACTIVE,78906,3689887,77342,53851
A000873,C000873,949-3133333-49,TR29507215864197045898277309,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2023-09-03,ACTIVE,188966,9557717,310324,227863
A000874,C000874,976-7215421-37,TR73610401085795456606824628,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2021-02-24,ACTIVE,209285,836305,348839,346091
A000875,C000875,600-7083910-24,TR35342593846271776559680082,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TRHBTR2A,2018-05-24,ACTIVE,568813,15851428,693983,887952
A000876,C000876,294-7395619-83,TR93008022853214615481559850,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2023-10-03,DORMANT,192437,6126426,133403,64781
A000877,C000877,471-4103210-70,TR61872419349749064711725503,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2018-03-01,ACTIVE,223499,1796154,654008,198760
A000878,C000878,212-8903306-73,TR85670350220703080870481657,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TRHBTR2A,2021-01-06,ACTIVE,270639,23398816,764454,370942
A000879,C000879,201-2893325-16,TR46471399575086382770385293,Doviz,EUR,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2020-03-12,DORMANT,117325,20457888,146513,168633
A000880,C000880,714-9691705-13,TR78191061788722719267943255,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2023-10-31,ACTIVE,237624,10944903,399008,323113
A000881,C000881,555-6272522-85,TR31679181614107338289848661,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2024-08-26,ACTIVE,42268,3388119,324663,222144
A000882,C000882,446-7347520-87,TR19947800286420741264531802,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,ISBKTRIS,2021-01-09,ACTIVE,110420,3550216,276618,53738
A000883,C000883,382-4748384-29,TR77412306993135521989578994,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2022-11-09,ACTIVE,133779,12331641,937821,397762
A000884,C000884,808-7518610-37,TR16397305686893616940916855,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2022-03-19,ACTIVE,198259,3079772,85893,207195
A000885,C000885,166-3160832-74,TR44513944390721322884296306,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2023-10-17,DORMANT,36679,4207579,85374,73327
A000886,C000886,711-8049166-91,TR10666076429645068975667597,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2019-05-11,ACTIVE,184470,24749815,249280,689908
A000887,C000887,595-7004953-57,TR21827127832879198694732754,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2020-03-04,ACTIVE,200535,648188,147730,427847
A000888,C000888,609-9559018-73,TR81064859319112328685585109,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2021-05-05,ACTIVE,331653,13618577,187021,126509
A000889,C000889,407-9035611-94,TR76488573254058233447871663,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2023-09-29,ACTIVE,617874,11990275,1794674,571692
A000890,C000890,778-5945231-89,TR67101985926656639712015614,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2025-01-08,REVIEW,193299,4778517,369024,187690
A000891,C000891,531-5305656-97,TR50915347590179367891418306,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2019-07-20,ACTIVE,133639,5459739,135692,118278
A000892,C000892,478-9582679-83,TR43907948148414798839141557,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2021-05-26,ACTIVE,273756,5020779,643113,960383
A000893,C000893,440-8566282-57,TR34003664998736382249522543,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2020-12-15,ACTIVE,53703,4171006,446887,102960
A000894,C000894,155-4957878-40,TR15227438022117151144539268,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2023-08-22,ACTIVE,156027,2847486,149143,58118
A000895,C000895,379-6510549-64,TR53112773829743861921481655,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2024-10-14,ACTIVE,336518,11443440,435925,436542
A000896,C000896,826-3541981-12,TR32100537578942343836331947,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2024-08-29,ACTIVE,56983,412409,30899,56423
A000897,C000897,776-5424018-62,TR77373291571144172857247096,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2023-10-07,ACTIVE,64834,1430037,69284,105161
A000898,C000898,472-8607855-29,TR94740772544645481319779966,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2019-08-23,ACTIVE,65852,5301634,157540,206042
A000899,C000899,643-1947671-67,TR45446870808101177933217595,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2021-11-07,ACTIVE,165641,8926275,311482,29010
A000900,C000900,413-7285504-23,TR54754750273406963187418851,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2019-01-05,ACTIVE,129943,8019937,149053,204881
A000901,C000901,539-6230319-84,TR72148763607691076222094664,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2023-08-17,DORMANT,56869,4983348,99373,40722
A000902,C000902,525-5605032-71,TR95744194827758689796026805,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2021-02-08,ACTIVE,841577,1991632,387097,693529
A000903,C000903,489-6814855-82,TR45766725701457624948799918,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2018-03-05,DORMANT,112234,1954523,158694,173528
A000904,C000904,164-3511296-22,TR31166327725779396259036423,Vadeli,USD,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2020-06-29,ACTIVE,145795,31702686,186345,239051
A000905,C000905,809-6590726-62,TR64280961073663331395949355,Vadeli,USD,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2021-05-17,ACTIVE,97608,37348120,220543,176473
A000906,C000906,124-9393280-49,TR32729455028238437001753540,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2022-07-27,ACTIVE,105722,10017422,234169,181331
A000907,C000907,349-8081498-36,TR66065835688643944859640054,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2020-07-17,ACTIVE,120624,3529549,455423,10053
A000908,C000908,801-9524426-35,TR86068638413874256737035540,Vadeli,USD,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2024-08-18,REVIEW,50527,17639494,400414,61498
A000909,C000909,924-7830758-87,TR36668784495448435619911922,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2020-07-28,ACTIVE,127448,25085139,290349,404712
A000910,C000910,390-7273260-81,TR65462470754901040981864626,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2021-05-09,ACTIVE,271211,10102655,433389,172959
A000911,C000911,926-3997980-93,TR45408901971804463609131261,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2024-08-10,ACTIVE,317846,2369177,592165,162045
A000912,C000912,524-1283038-28,TR81727928558684864811924905,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2019-04-14,ACTIVE,81934,4475637,97633,113980
A000913,C000913,522-7639959-35,TR26455959413759441606185627,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2019-10-27,ACTIVE,81079,6422859,234481,247443
A000914,C000914,828-7408147-63,TR22373228604996808483232958,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2024-01-06,ACTIVE,58461,4049675,73138,164080
A000915,C000915,461-6754726-52,TR12824337640262033342964737,Vadesiz,USD,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2020-01-26,ACTIVE,100464,28726798,152921,153206
A000916,C000916,487-9589978-48,TR30269958314503897932202820,Doviz,EUR,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2021-10-11,ACTIVE,141322,17505862,111042,246231
A000917,C000917,585-2841283-60,TR62045953695807557706939578,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2021-12-02,ACTIVE,317794,3904430,241595,564201
A000918,C000918,310-2409699-22,TR78821323125087574870844028,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2020-09-12,ACTIVE,139832,83395,104562,31023
A000919,C000919,265-3141187-26,TR62851431080349409913578491,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2020-02-03,ACTIVE,126253,908058,196124,153877
A000920,C000920,600-6938188-11,TR99011291517823331943014668,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2023-04-05,ACTIVE,32235,2417,103841,63203
A000921,C000921,265-9937111-65,TR57644894352027043816379105,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2024-10-07,ACTIVE,423062,15241779,626765,776961
A000922,C000922,914-6120405-48,TR53622621815407725709938932,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2022-12-09,ACTIVE,99143,5331081,272089,881781
A000923,C000923,433-5654049-10,TR94881194878543205653768832,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2023-08-29,ACTIVE,74375,2427235,162934,54844
A000924,C000924,824-3870652-84,TR97585131637126433365835565,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2020-10-25,REVIEW,176154,2433818,280562,99785
A000925,C000925,967-9960782-28,TR10144480310706596739329828,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2018-04-13,ACTIVE,17141,726448,58594,138558
A000926,C000926,512-9659070-74,TR35402521237307100691916463,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,FNNBTRIS,2021-09-09,ACTIVE,235352,8251596,281132,239025
A000927,C000927,195-2878333-27,TR20920123134451628544679748,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2024-05-30,ACTIVE,121321,8481310,721300,47463
A000928,C000928,172-8105947-23,TR11054303347906992037320735,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TCZBTR2A,2023-06-07,ACTIVE,147666,9949,320719,21878
A000929,C000929,399-4639698-12,TR26697641564381133090381377,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2024-09-28,ACTIVE,57183,1998877,294272,23738
A000930,C000930,177-9856317-20,TR75869907484189819104194218,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2019-12-31,ACTIVE,56027,-28501,100000,53727
A000931,C000931,243-9169027-53,TR49321639936575391145836482,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2023-12-15,ACTIVE,370421,13084493,464284,414340
A000932,C000932,697-8532964-56,TR74052652586101575898182735,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2023-10-31,ACTIVE,180990,2840926,544664,417075
A000933,C000933,783-6003725-95,TR55961108955196113990121236,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TRHBTR2A,2020-07-04,ACTIVE,21748,2303673,232121,77366
A000934,C000934,490-9263857-35,TR80330657060621555645011414,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2018-05-12,ACTIVE,71460,2169469,370591,179063
A000935,C000935,685-6548924-58,TR34370789287048680269538693,Vadeli,USD,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2024-05-29,ACTIVE,166219,28600139,293911,241629
A000936,C000936,390-2860225-13,TR44837141277232811342157930,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2020-05-03,ACTIVE,111945,11679406,206641,128545
A000937,C000937,417-3777029-59,TR43436635535157704400775537,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2022-07-11,ACTIVE,87554,801049,252509,538892
A000938,C000938,390-1211123-65,TR19086412699002831392947139,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,AKBKTRIS,2021-10-15,ACTIVE,95722,12319226,184605,85245
A000939,C000939,355-9033364-91,TR92888820539937068209241243,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2024-01-30,ACTIVE,205026,12784806,896139,648538
A000940,C000940,913-2704802-52,TR20847219363637351607984110,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2024-10-24,ACTIVE,201957,4237747,452198,294182
A000941,C000941,853-3771502-95,TR28113348254255197553306578,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2022-05-16,ACTIVE,104878,724671,346624,291080
A000942,C000942,836-3785736-33,TR36582083846506014157816251,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2024-05-14,ACTIVE,53092,12965223,298478,37409
A000943,C000943,293-8745857-21,TR71001849612715990723699119,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2020-12-02,ACTIVE,139366,7088453,379083,297715
A000944,C000944,226-4615857-51,TR60416269573220085043947448,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2024-11-14,ACTIVE,81353,405028,136839,26309
A000945,C000945,944-5720575-66,TR90448646481215936230097704,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TVBATR2A,2023-02-13,ACTIVE,37096,1205453,37480,22063
A000946,C000946,699-7322874-55,TR33106704978488860073455801,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TRHBTR2A,2020-08-28,ACTIVE,101761,9188232,335584,317683
A000947,C000947,145-5049299-85,TR67615577611649772600512792,Doviz,EUR,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2024-10-25,ACTIVE,148891,22116378,321560,158830
A000948,C000948,592-2980495-84,TR42786461801101657580595263,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2023-09-22,ACTIVE,226348,11766972,521246,16318
A000949,C000949,591-6087538-12,TR50855712901135133427362939,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2018-08-09,ACTIVE,140974,3564111,176388,149635
A000950,C000950,573-2093246-17,TR26821035717156623489535088,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2021-05-19,REVIEW,176093,13048841,247731,343225
A000951,C000951,560-7094109-46,TR63991730918542287279631225,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2020-02-10,ACTIVE,335266,-301971,615378,376859
A000952,C000952,891-4940742-30,TR10666377817298655938786344,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2020-01-29,ACTIVE,139373,40849798,743907,313498
A000953,C000953,279-1192302-41,TR18256426419762987391318094,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2021-07-09,ACTIVE,59186,3225678,342704,138485
A000954,C000954,630-3407590-32,TR80202165297335647330166012,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2024-10-12,ACTIVE,98719,-72085,98998,98952
A000955,C000955,853-7901405-76,TR25809106321528965460979778,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2020-07-02,ACTIVE,152187,10263294,273030,430239
A000956,C000956,137-9883614-82,TR26671894380657073213360465,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2018-04-17,ACTIVE,477055,7800778,825712,173417
A000957,C000957,316-5118999-14,TR89494173044351845557187229,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2022-10-23,ACTIVE,133466,939792,235785,285660
A000958,C000958,670-3796331-89,TR52514860326258524852754258,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2019-10-03,ACTIVE,216144,-57723,239975,121641
A000959,C000959,691-5562770-98,TR91917114822051743927850279,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2021-12-04,ACTIVE,9767,875924,26561,25475
A000960,C000960,915-6280594-40,TR72034514429574984807883562,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2021-06-11,ACTIVE,108845,799893,266031,3916
A000961,C000961,648-4769788-47,TR30258515350551639187830128,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2024-04-03,ACTIVE,45788,3039868,29132,35325
A000962,C000962,232-4805294-64,TR66706339307816873345787084,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2024-08-29,ACTIVE,304196,4118539,284692,411943
A000963,C000963,409-1627610-57,TR39169638072977969795114835,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2022-12-06,ACTIVE,60727,178124,195053,46085
A000964,C000964,203-2731880-14,TR39630706706199528223916615,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TCZBTR2A,2023-08-06,ACTIVE,373109,11319615,314518,161960
A000965,C000965,291-2631113-86,TR48764118661530771943539640,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TRHBTR2A,2024-09-04,ACTIVE,70681,11135,49091,123212
A000966,C000966,956-1084713-70,TR50643573792470908811450224,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2022-03-03,ACTIVE,143086,597638,115488,106036
A000967,C000967,100-5495057-94,TR96214398149820349762682740,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TCZBTR2A,2021-12-25,ACTIVE,267940,6811323,428147,277318
A000968,C000968,680-9137269-46,TR95115867948664763072803302,Vadesiz,EUR,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2020-07-08,ACTIVE,593554,32879124,915225,282750
A000969,C000969,874-6661069-80,TR40544092203598577658244769,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2020-03-21,ACTIVE,135147,4461016,234513,235473
A000970,C000970,201-6186713-13,TR94824522334844509733772483,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2022-01-02,ACTIVE,132030,7225707,119598,190475
A000971,C000971,796-3037735-46,TR96098675544789223020965103,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2020-11-15,ACTIVE,243879,9976313,212728,142154
A000972,C000972,713-8102145-38,TR68987929398014655435390279,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2021-09-10,DORMANT,61699,2110822,93700,84175
A000973,C000973,591-6538770-90,TR44545545772353148584355267,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2020-12-25,REVIEW,234957,6740648,306906,341146
A000974,C000974,710-6717423-11,TR39929414530596014156568134,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2020-06-15,ACTIVE,107960,900623,273296,157804
A000975,C000975,618-4950872-63,TR73719648417307154911163417,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2021-05-06,ACTIVE,147649,13363497,582785,466338
A000976,C000976,122-5603693-81,TR32667778924602695373222857,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TGBATRIS,2022-05-03,ACTIVE,137687,3822994,454824,217402
A000977,C000977,404-4276933-34,TR49751708984976300868757083,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2021-02-07,ACTIVE,55108,4447384,143747,189625
A000978,C000978,500-1145312-69,TR13952726597759486349001897,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2023-11-10,ACTIVE,140918,4647725,159964,113085
A000979,C000979,891-4893429-60,TR44219205338759585092151218,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2020-10-14,ACTIVE,178292,2699243,263724,220541
A000980,C000980,625-1325118-17,TR41309028032389985064463951,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2023-11-22,ACTIVE,11216,2525735,143330,91020
A000981,C000981,137-2399883-71,TR46319551144908425357470765,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,FNNBTRIS,2019-07-30,ACTIVE,154695,7429914,91351,230795
A000982,C000982,329-3716745-60,TR32570180283779489130611712,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2022-08-29,ACTIVE,118167,1627119,253907,105819
A000983,C000983,243-9700954-21,TR99703438865228420655106182,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2022-01-14,ACTIVE,131695,4744565,301772,290536
A000984,C000984,702-1604345-92,TR68238672381415344584065466,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2020-05-05,ACTIVE,346099,10299676,940728,604206
A000985,C000985,644-6959137-54,TR98777711072873510510854427,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TRHBTR2A,2018-04-03,ACTIVE,148494,4963467,167363,104252
A000986,C000986,341-1670932-42,TR96096779024586627201072989,Doviz,USD,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2019-01-11,ACTIVE,142001,16153430,175510,147284
A000987,C000987,844-5406270-25,TR81838137416026746043081383,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2019-06-24,ACTIVE,135272,4956398,209301,77946
A000988,C000988,358-3696617-27,TR18009573341367798246858964,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TVBATR2A,2020-09-29,ACTIVE,119767,3207540,385138,405903
A000989,C000989,896-2947015-69,TR36025257563320070022978599,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2019-03-16,ACTIVE,36525,5205619,242809,56735
A000990,C000990,502-6787057-97,TR81831858131871005842197660,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2018-12-21,ACTIVE,331740,19443353,1047165,415439
A000991,C000991,252-4147126-85,TR88052442816020189454979747,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,AKBKTRIS,2021-06-14,ACTIVE,215486,2756647,384543,201464
A000992,C000992,855-3043598-22,TR24098315227520034205967934,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2021-04-18,ACTIVE,82512,-115516,196453,144204
A000993,C000993,426-8047930-83,TR68793427357663088053801062,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2024-09-24,ACTIVE,194448,3537718,285089,224858
A000994,C000994,827-6120280-25,TR41944295924119931469995560,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2019-09-14,ACTIVE,73612,-522055,254587,694231
A000995,C000995,874-7328304-49,TR30517389462870936786144371,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2018-12-04,ACTIVE,385909,10437378,204947,435783
